id,category_name,name,plural_name,priority,slug,image_name,age,search_index,search_query,recommended_quantity,updated_at,ECO MOM NAME,ECO LINK,UPSCALE NAME,UPSCALE LINK,COST CONSCIOUS NAME,COST CONSCIOUS LINK,EXTRA NAME,EXTRA LINK,TWINS NAME,TWINS LINK
11,Expecting,Fetal Heart Monitor,Fetal Heart Monitor,3,fetal-heart-monitor,products/icons/fetal_doppler@2x.png,0-3 mo,All,fetal heart monitor,1,2013-11-08 13:45:21 UTC,,,,,,http://www.amazon.com/Bellybuds-Bellybuds%C2%AE-Baby-Bump-Sound-System/dp/B0097F3YES/ref=sr_1_4?ie=UTF8&qid=1389544287&sr=8-4&keywords=fetal+heart+monitor,Bellybuds Baby-Bump Sound System,,,
25,Nursing,Nursing Tea,Nursing Teas,3,nursing-tea,products/icons/nursing_tea@2x.png,0-3 mo,All,,1,2013-06-27 13:56:28 UTC,,,,,,,,,,
27,Nursing,Pumping Bra,Pumping Bras,3,pumping-bra,products/icons/pumping_bra@2x.png,0-3 mo,All,,1,2013-06-27 13:56:28 UTC,PumpEase Classic Collection Hands-Free Pumping Bra,http://www.amazon.com/PumpEase-Fabulous-Collection-hands-free-pumping/dp/B002ZYNTSY%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB002ZYNTSY,PumpEase Classic Collection Hands-Free Pumping Bra,http://www.amazon.com/PumpEase-Fabulous-Collection-hands-free-pumping/dp/B002ZYNTSY%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB002ZYNTSY,Medela Easy Expression Bustier,http://www.amazon.com/Easy-Expression-Bustier-Medium-Black/dp/B002NUWQUM/ref=sr_1_2?s=baby-products&ie=UTF8&qid=1388630234&sr=1-2&keywords=Pumping+bra,Simple Wishes Hands Free Breastpump Bra ,http://www.amazon.com/Simple-Wishes-Hands-Free-Breastpump-XS-L/dp/B00295MQLU%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00295MQLU,,
26,Nursing,Nursing Book,Nursing Books,3,nursing-book,products/icons/nursing_book@2x.png,0-3 mo,All,,1,2013-06-27 13:56:28 UTC,,,,,,,,,,
17,Nursing,Breast Pump Accessory,Breast Pump Accessories,3,breast-pump-accessory,products/icons/breast_pump_accessory@2x.png,0-3 mo,All,,1,2013-06-27 13:56:27 UTC,,,,,,,,,,
68,Playing,Sled,Sleds,3,sled,products/icons/sled@2x.png,2y,All,,1,2013-06-27 13:56:34 UTC,,,,,,,,,,
69,Playing,Smock,Smocks,3,smock,products/icons/smock@2x.png,13-18 mo,All,,1,2013-06-27 13:56:34 UTC,,,,,,,,,,
71,Playing,Swing set,Swing Sets,3,swing-set,products/icons/swing_set@2x.png,7-12 mo,All,,1,2013-06-27 13:56:35 UTC,,,,,,,,,,
64,Playing,Sand Box,Sand Boxes,3,sand-box,products/icons/sandbox@2x.png,7-12 mo,All,,1,2013-06-27 13:56:34 UTC,,,,,,,,,,
54,Playing,Halloween Costume,Halloween Costumes,3,halloween-costume,products/icons/halloween_costume@2x.png,0-3 mo,All,,1,2013-06-27 13:56:32 UTC,,,,,,,,,,
35,Playing,Beads or Jewelry,Beads or Jewelry,3,beads-or-jewelry,products/icons/beads_jewelry@2x.png,3y,All,,1,2013-06-27 13:56:29 UTC,,,,,,,,,,
43,Playing,Construction Set,Construction Sets,3,construction-set,products/icons/construction_set@2x.png,2y,All,,1,2013-06-27 13:56:30 UTC,,,,,,,,,,
44,Playing,Craft Set,Craft Sets,3,craft-set,products/icons/craft_set@2x.png,3y,All,,1,2013-06-27 13:56:30 UTC,,,,,,,,,,
46,Playing,Crib Toy,Crib Toys,3,crib-toy,products/icons/crib_toy@2x.png,4-6 mo,All,,1,2013-06-27 13:56:31 UTC,,,,,,,,,,
48,Playing,Doll House,Doll Houses,3,doll-house,products/icons/doll_house@2x.png,2y,All,,1,2013-06-27 13:56:31 UTC,,,,,,,,,,
56,Playing,Lawn Game,Lawn Games,3,lawn-game,products/icons/lawn_game@2x.png,13-18 mo,All,,1,2013-06-27 13:56:32 UTC,,,,,,,,,,
57,Playing,Movie,Movies,3,movie,products/icons/movie@2x.png,2y,All,,1,2013-06-27 13:56:32 UTC,,,,,,,,,,
60,Playing,Pool Toy,Pool Toys,3,pool-toy,products/icons/pool_toy@2x.png,13-18 mo,All,,1,2013-06-27 13:56:33 UTC,,,,,,,,,,
31,Playing,Outdoor Swing,Outdoor Swings,3,outdoor-swing,products/icons/baby_swing@2x.png,0-3 mo,All,Baby Outdoor Swing,1,2013-08-07 15:32:18 UTC,,,,,,,,,,
61,Playing,Puppet,Puppets,3,puppet,products/icons/puppet@2x.png,7-12 mo,All,,1,2013-06-27 13:56:33 UTC,,,,,,,,,,
65,Playing,Sand Toy,Sand Toys,3,sand-toy,products/icons/sand_toy@2x.png,13-18 mo,All,,1,2013-06-27 13:56:34 UTC,,,,,,,,,,
66,Playing,Scooter,Scooters,3,scooter,products/icons/scooter@2x.png,2y,All,,1,2013-06-27 13:56:34 UTC,,,,,,,,,,
231,Changing,Nursery Organizer,Nursery Organizers,3,nursery-organizer,products/icons/nursery_organizer@2x.png,0-3 mo,All,,1,2013-06-27 13:56:58 UTC,,,,,,,,,,
77,Playing,Walker,Walkers,3,walker,products/icons/walker@2x.png,7-12 mo,All,Baby Walker,1,2013-07-30 17:12:15 UTC,,,Hape Wonder Walker,http://www.amazon.com/Hape-E0370-Wonder-Walker/dp/B006WZNXBA%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB006WZNXBA,,,,,,
40,Playing,Car Seat Toy,Car Seat Toys,3,car-seat-toy,products/icons/car_seat_toy@2x.png,7-12 mo,All,,1,2013-06-27 13:56:30 UTC,,,,,,,,,,
52,Playing,Gardening,Gardening,3,gardening,products/icons/gardening@2x.png,2y,All,,1,2013-06-27 13:56:31 UTC,,,,,,,,,,
49,Playing,Door Jumper,Door Jumpers,3,door-jumper,products/icons/door_jumper@2x.png,4-6 mo,All,,1,2013-07-25 13:56:04 UTC,,,,,,,,,,
30,Playing,Art Table,Art Tables,3,art-table,products/icons/art_table@2x.png,19-24 mo,All,,1,2013-06-27 13:56:28 UTC,,,,,,,,,,
95,Sleeping,Blanket,Blankets,3,blanket,products/icons/receiving_blanket@2x.png,2y,All,,1,2013-06-27 13:56:38 UTC,,,,,,,,,,
93,Sleeping,Toddler Pillow,Toddler Pillows,3,toddler-pillow,products/icons/toddler_pillow@2x.png,2y,All,,1,2013-06-27 13:56:38 UTC,,,,,,,,,,
92,Sleeping,Twin Bed,Twin Beds,3,twin-bed,products/icons/twin_bed@2x.png,5y+,All,,1,2013-06-27 13:56:38 UTC,,,,,,,,,,
91,Sleeping,Portable Crib Sheets,Portable Crib Sheets,3,portable-crib-sheets,products/icons/portable_crib_sheets@2x.png,4-6 mo,All,,1,2013-06-27 13:56:38 UTC,Lotus Travel Crib and Portable Playard,http://www.amazon.com/Lotus-Travel-Crib-Portable-Playard/dp/B00AKKDSNG/ref=sr_1_8?ie=UTF8&qid=1389544393&sr=8-8&keywords=portable+crib,BABYBJORN Travel Crib Light 2,http://www.amazon.com/BABYBJORN-Travel-Crib-Light-Silver/dp/B005EWF4BY/ref=sr_1_11?ie=UTF8&qid=1389544393&sr=8-11&keywords=portable+crib,Graco Pack N Play Travel Playard,http://www.amazon.com/Graco-Pack-Travel-Playard-Green/dp/B005UV0UEA/ref=sr_1_2?ie=UTF8&qid=1389544393&sr=8-2&keywords=portable+crib,,,Graco Pack 'N Play Playyard with Twins Bassinet,http://www.amazon.com/Graco-Pack-Twins-Bassinet-Vance/dp/B005UV0UV8/ref=sr_1_1?ie=UTF8&qid=1389452957&sr=8-1&keywords=twins+crib
88,Sleeping,Portable Crib,Portable Cribs,3,portable-crib,products/icons/portable_crib@2x.png,4-6 mo,All,,1,2013-06-27 13:56:37 UTC,,,,,,,,,,
96,Sleeping,Wearable Blanket,Wearable Blankets,3,wearable-blanket,products/icons/wearable_blanket@2x.png,0-3 mo,All,,1,2013-06-27 13:56:38 UTC,,,,,,,,,,
97,Sleeping,Nap Mat,Nap Mats,3,nap-mat,products/icons/nap_mat@2x.png,13-18 mo,All,,1,2013-06-27 13:56:39 UTC,,,,,,,,,,
98,Sleeping,Crib Bumper,Crib Bumpers,3,crib-bumper,products/icons/crib_bumper@2x.png,13-18 mo,All,,1,2013-06-27 13:56:39 UTC,,,,,,,,,,
99,Sleeping,Lovey/Security Blanket,Loveys/Security Blankets,3,lovey-security-blanket,products/icons/lovey@2x.png,7-12 mo,All,,1,2013-06-27 13:56:39 UTC,,,,,,,,,,
103,Sleeping,Mattress Pad,Mattress Pads,3,mattress-pad,products/icons/mattress_pad@2x.png,0-3 mo,All,,1,2013-06-27 13:56:39 UTC,,,,,,,,,,
104,Sleeping,Crib Wedge,Crib Wedges,3,crib-wedge,products/icons/crib_wedge@2x.png,0-3 mo,All,,1,2013-06-27 13:56:39 UTC,,,,,,,,,,
116,Reading,Soft Book,Soft Books,3,soft-book,products/icons/soft_book@2x.png,4-6 mo,All,,1,2013-06-27 13:56:41 UTC,,,,,,,,,,
124,Staying Healthy,Bath Spout Cover,Bath Spout Covers,3,bath-spout-cover,products/icons/bath_spout_cover@2x.png,7-12 mo,All,,1,2013-06-27 13:56:42 UTC,,,,,,,,,,
130,Staying Healthy,Toilet Lock,Toilet Locks,3,toilet-lock,products/icons/toilet_lock@2x.png,7-12 mo,All,,1,2013-06-27 13:56:43 UTC,,,,,,,Mommy's Helper Toilet Lock,http://www.amazon.com/Mommys-Helper-Toilet-Seat-Lid-Lok/dp/B000GE1MEI/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389544536&sr=1-1&keywords=toilet+lock,,
132,Staying Healthy,Fridge Latch,Fridge Latches,3,fridge-latch,products/icons/fridge_latch@2x.png,7-12 mo,All,,1,2013-06-27 13:56:44 UTC,,,,,,,Parents Units Fridge Guard,http://www.amazon.com/Parent-Units-Fridge-Guard-Clear/dp/B000H3SSOK/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389544604&sr=1-3&keywords=fridge+latch,,
126,Staying Healthy,Banister Guard,Bannister Guards,3,banister-guard,products/icons/banister_guard@2x.png,7-12 mo,All,,1,2013-06-27 13:56:43 UTC,,,,,,,,,,
121,Staying Healthy,Air Purifier,Air Purifiers,3,air-purifier,products/icons/air_purifier@2x.png,0-3 mo,All,,1,2013-06-27 13:56:42 UTC,,,,,,,Crane 5 Stage Air Purifier,http://www.amazon.com/Crane-Five-Stage-Purifier-Penguin/dp/B00125E31O/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389544645&sr=1-1&keywords=air+purifier,,
129,Staying Healthy,Door Lock/Cover,Door Locks/Covers,3,door-lock-cover,products/icons/door_cover@2x.png,7-12 mo,All,,1,2013-06-27 13:56:43 UTC,,,,,,,,,,
140,Potty Training,Night Time Pads,Night Time Pads,3,night-time-pads,products/icons/night_time_pads@2x.png,19-24 mo,All,,1,2013-06-27 13:56:45 UTC,,,,,,,,,,
153,Traveling,Travel Pillow,Travel Pillows,3,travel-pillow,products/icons/travel_pillow@2x.png,13-18 mo,All,,1,2013-06-27 13:56:47 UTC,,,,,,,,,,
141,Traveling,Luggage,Luggage,3,luggage,products/icons/luggage@2x.png,4-6 mo,All,,1,2013-06-27 13:56:45 UTC,,,Travel Buddies Luggage Set,http://www.amazon.com/Travel-Buddies-Luggage-Archie-Alien/dp/B0060FGTQI/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389544678&sr=1-3&keywords=luggage,Skip Hop Zoo Little Kid Luggage,http://www.amazon.com/Skip-Hop-Little-Luggage-Monkey/dp/B0079Q5XTG/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389544678&sr=1-1&keywords=luggage,Stephen Joseph Rolling Luggage,http://www.amazon.com/Stephen-Joseph-Boys-Rolling-Luggage/dp/B0073HOC4S/ref=sr_1_6?ie=UTF8&qid=1389544719&sr=8-6&keywords=toddler+suitcase,,
142,Traveling,Disposable Bib,Disposable Bibs,3,disposable-bib,products/icons/disposable_bib@2x.png,7-12 mo,All,,1,2013-06-27 13:56:46 UTC,,,,,,,,,,
143,Traveling,Travel Crib,Travel Cribs,3,travel-crib,products/icons/travel_crib@2x.png,4-6 mo,All,,1,2013-06-27 13:56:46 UTC,,,,,,,,,,
144,Traveling,Travel Booster Seat,Travel Booster Seats,3,travel-booster-seat,products/icons/travel_booster@2x.png,7-12 mo,All,,1,2013-06-27 13:56:46 UTC,,,,,Munchkin Travel Booster,http://www.amazon.com/Munchkin-10662-Travel-Booster-Seat/dp/B002XMRGMS/ref=sr_1_2?s=baby-products&ie=UTF8&qid=1389545802&sr=1-2&keywords=travel+booster+seat,BRICA Fold and Go Travel Booster Seat,http://www.amazon.com/BRICA-Travel-Booster-Black-Green/dp/B004L2JJ6O/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389545802&sr=1-1&keywords=travel+booster+seat,,
145,Traveling,Travel Game,Travel Games,3,travel-game,products/icons/travel_game@2x.png,2y,All,,1,2013-06-27 13:56:46 UTC,Melissa & Doug Take Along Shape Sorter,http://www.amazon.com/Melissa-Doug-Take-Along-Shape-Sorter/dp/B00EYTM9IY/ref=sr_1_2?ie=UTF8&qid=1389545995&sr=8-2&keywords=baby+travel+games,,,Crayola Color Wonder Travel Tote,http://www.amazon.com/Crayola-Wonder-Travel-colors-styles/dp/B001KW0606/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389545983&sr=1-1&keywords=travel+games,Melissa & Doug Habitats Reusable Sticker Pad,http://www.amazon.com/Melissa-Doug-Habitats-Reusable-Sticker/dp/B004PBN9BC/ref=sr_1_5?ie=UTF8&qid=1389546017&sr=8-5&keywords=toddler+travel+games,,
146,Traveling,Harness,Harnesses,3,harness,products/icons/harness@2x.png,13-18 mo,All,,1,2013-06-27 13:56:46 UTC,,,,,,,,,,
147,Traveling,Travel Bag,Travel Bags,3,travel-bag,products/icons/travel_bag@2x.png,0-3 mo,All,,1,2013-06-27 13:56:46 UTC,,,,,,,,,,
134,Traveling,Travel Potty,Travel Potties,3,travel-potty,products/icons/travel_potty@2x.png,19-24 mo,All,,1,2013-07-30 17:12:11 UTC,,,,,,,,,,
149,Traveling,Car Mirror,Car Mirrors,3,car-mirror,products/icons/car_mirror@2x.png,0-3 mo,All,,1,2013-06-27 13:56:47 UTC,,,,,Diono Easy View Backseat Mirror,http://www.amazon.com/Diono-Easy-View-Mirror-Black/dp/B005PK1EQ4/ref=sr_1_6?ie=UTF8&qid=1389546172&sr=8-6&keywords=car+seat+mirror,Britax Backseat Mirror ,http://www.amazon.com/Britax-USA-S864600-Back-Mirror/dp/B008HCXIU2/ref=sr_1_2?ie=UTF8&qid=1389546172&sr=8-2&keywords=car+seat+mirror,,
148,Traveling,Car Seat Bag,Car Seat Bags,3,car-seat-bag,products/icons/car_seat_bag@2x.png,0-3 mo,All,,1,2013-06-27 13:56:47 UTC,,,,,,,J.L. Childress Ultimate Car Seat Travel Bag,http://www.amazon.com/Childress-Ultimate-Seat-Travel-Black/dp/B0009RNXNA/ref=sr_1_2?ie=UTF8&qid=1389546295&sr=8-2&keywords=car+seat+bag,,
151,Traveling,Travel Tray,Travel Trays,3,travel-tray,products/icons/travel_tray@2x.png,19-24 mo,All,,1,2013-06-27 13:56:47 UTC,,,,,,,,,,
152,Traveling,Car Seat Head Support,Car Seat Head Supports,3,car-seat-head-support,products/icons/carseat_head_support@2x.png,0-3 mo,All,,1,2013-06-27 13:56:47 UTC,,,,,Kodopotomus Snuzzler Complete Head and Body Support,http://www.amazon.com/Summer-Infant-20119-Snuzzler-Ivory/dp/B0045VA3SO/ref=sr_1_1?ie=UTF8&qid=1389546561&sr=8-1&keywords=car+seat+head+support,Boppy Noggin Head Support,http://www.amazon.com/Boppy-Noggin-Support-Brown-Wheels/dp/B001O9F6M8/ref=sr_1_7?ie=UTF8&qid=1389546561&sr=8-7&keywords=car+seat+head+support,,
161,Decorating,Curtains or Window Treatment,Curtains or Window Treatments,3,curtains-or-window-treatment,products/icons/curtains@2x.png,0-3 mo,All,kids room curtains,1,2013-11-08 13:36:08 UTC,,,,,,,,,,
154,Decorating,Decorative Pillow,Decorative Pillows,3,decorative-pillow,products/icons/decorative_pillow@2x.png,0-3 mo,All,nursery decorative pillow,1,2013-11-08 13:38:58 UTC,,,,,,,,,,
160,Decorating,Chandelier,Chandeliers,3,chandelier,products/icons/chandelier@2x.png,0-3 mo,All,kids room chandelier,1,2013-11-08 13:35:01 UTC,,,,,,,,,,
155,Decorating,Decals,Decals,3,decals,products/icons/decal@2x.png,0-3 mo,All,nursey decal,1,2013-11-08 13:39:17 UTC,,,,,,,,,,
164,Decorating,Valance,Valances,3,valance,products/icons/valance@2x.png,0-3 mo,All,nursery valance,1,2013-11-08 13:40:51 UTC,,,,,,,,,,
163,Decorating,Keepsake,Keepsakes,3,keepsake,products/icons/keepsake@2x.png,0-3 mo,All,baby keepsake,1,2013-11-08 13:39:43 UTC,,,,,,,,,,
156,Decorating,Clock,Clocks,3,clock,products/icons/clock@2x.png,0-3 mo,All,toddler clock,1,2013-11-08 13:35:26 UTC,,,,,,,,,,
162,Decorating,Rug,Rugs,3,rug,products/icons/rug@2x.png,0-3 mo,All,nursery rug,1,2013-11-08 13:40:28 UTC,,,,,,,,,,
157,Decorating,Wastebasket,Wastebaskets,3,wastebasket,products/icons/wastebasket@2x.png,0-3 mo,All,nursery wastebasket,1,2013-11-08 13:41:09 UTC,,,,,,,,,,
159,Decorating,Lamp,Lamps,3,lamp,products/icons/lamp@2x.png,0-3 mo,All,nursery lamp,1,2013-11-08 13:40:08 UTC,,,,,,,,,,
182,Feeding,Lunch Box,Lunch Boxes,3,lunch-box,products/icons/lunch_box@2x.png,7-12 mo,All,,1,2013-06-27 13:56:51 UTC,,,,,,,,,,
185,Feeding,Feeding Set,Feeding Sets,3,feeding-set,products/icons/feeding_set@2x.png,7-12 mo,All,,1,2013-06-27 13:56:51 UTC,,,,,,,,,,
186,Feeding,Sandwich Cutter,Sandwich Cutters,3,sandwich-cutter,products/icons/sandwich_cutter@2x.png,2y,All,,1,2013-06-27 13:56:51 UTC,,,,,,,,,,
187,Feeding,Teething Feeder,Teething Feeders,3,teething-feeder,products/icons/teething_feeder@2x.png,4-6 mo,All,,1,2013-06-27 13:56:51 UTC,,,,,,,,,,
188,Feeding,Little Table,Little Tables,3,little-table,products/icons/table@2x.png,13-18 mo,All,,1,2013-06-27 13:56:51 UTC,,,,,,,,,,
189,Feeding,Little Chair,Little Chairs,3,little-chair,products/icons/chair@2x.png,13-18 mo,All,,1,2013-06-27 13:56:51 UTC,,,,,,,,,,
183,Feeding,Bottle Sterilizer,Bottle Sterilizers,3,bottle-sterilizer,products/icons/bottle_sterilizer@2x.png,0-3 mo,All,,1,2013-06-27 13:56:51 UTC,,,Wabi Baby Electric Steam Sterilizer,http://www.amazon.com/Electric-Baby-Bottle-Steam-Sterilizer/dp/B00AKIQPEW/ref=sr_1_10?ie=UTF8&qid=1389546682&sr=8-10&keywords=bottle+sterilizer,Philips AVENT Microwave Steam Sterilizer,http://www.amazon.com/Philips-AVENT-Microwave-Steam-Sterilizer/dp/B007VBXKG2/ref=sr_1_2?ie=UTF8&qid=1389546682&sr=8-2&keywords=bottle+sterilizer,,,,
196,Bathing,Bath Stool or Kneeler,Bath Stools or Kneelers,3,bath-stool-or-kneeler,products/icons/kneeler@2x.png,4-6 mo,All,baby bath kneeler,1,2013-11-08 13:04:20 UTC,,,,,Skip Hop Moby Bath Kneeler,http://www.amazon.com/Skip-Hop-Moby-Bath-Kneeler/dp/B005UND06I%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB005UND06I,BRICA Bath Kneeler,http://www.amazon.com/Brica-62000-BRICA-Bath-Kneeler/dp/B006P05SHY/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389546791&sr=1-1&keywords=bath+kneeler,,
195,Bathing,Bath Mat,Bath Mats,3,bath-mat,products/icons/bath_mat@2x.png,4-6 mo,All,baby bath mat,1,2013-11-08 13:03:37 UTC,Green Sprouts Bath Mat,http://www.amazon.com/green-sprouts-Baby-Bath-Mat/dp/B005OUIT5E/ref=sr_1_5?s=baby-products&ie=UTF8&qid=1389546864&sr=1-5&keywords=bath+mat,,,Mommy's Helper Bath Mat,http://www.amazon.com/Mommys-Helper-Froggie-Collection-Months/dp/B003DNS9XG/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389546864&sr=1-3&keywords=bath+mat,Skip Hop Moby Bath Mat,http://www.amazon.com/Skip-Hop-Moby-Bath-Blue/dp/B00A77TOF8/ref=sr_1_6?s=baby-products&ie=UTF8&qid=1389546864&sr=1-6&keywords=bath+mat,,
197,Bathing,Faucet Cover,Faucet Covers,3,faucet-cover,products/icons/faucet_cover@2x.png,7-12 mo,All,safety faucet cover,1,2013-11-08 13:06:09 UTC,,,,,,,Skip Hop Bath Spout Cover,http://www.amazon.com/Skip-Hop-Bath-Spout-Cover/dp/B001WAJVZM/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389547005&sr=1-1&keywords=faucet+cover,,
200,Bathing,Bath Thermometer,Bath Thermoemeters,3,bath-thermometer,products/icons/bath_thermometer@2x.png,0-3 mo,All,,1,2013-06-27 13:56:54 UTC,,,,,Munchkin White Hot Duck Bath Toy,http://www.amazon.com/Munchkin-White-Hot-Duck-Bath/dp/B000GUZC2A/ref=sr_1_10?s=baby-products&ie=UTF8&qid=1389547108&sr=1-10&keywords=bath+thermometer,Duckymeter Floating Duck Toy and Bath Tub Thermometer,http://www.amazon.com/Duckymeter-Baby-Bath-Floating-Thermometer/dp/B0064CTIC4/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389547108&sr=1-3&keywords=bath+thermometer,,
194,Bathing,Bath Seat,Bath Seats,3,bath-seat,products/icons/bath_seat@2x.png,7-12 mo,All,Baby bath seat,1,2013-11-08 12:58:32 UTC,,,,,Bath Seat Ring,http://www.amazon.com/Infant-Toddler-Anti-slip-Safety-Bathtub/dp/B00F7ECK98/ref=sr_1_16?s=baby-products&ie=UTF8&qid=1389547228&sr=1-16&keywords=bath+seat,,,,
201,Bathing,Bath Rail or Handle,Bath Rails or Handles,3,bath-rail-or-handle,products/icons/bath_rail@2x.png,0-3 mo,All,kids bath rail,1,2013-11-08 13:01:59 UTC,,,,,,,Mommy's Helper Corner Safe-er Grip Bathtub and Shower Handle,http://www.amazon.com/Mommys-Helper-Corner-Safe-er-Grip-Bathtub/dp/B003DNS9X6/ref=sr_1_7?s=baby-products&ie=UTF8&qid=1389547374&sr=1-7&keywords=bath+rail,,
207,Getting Around,Bike Trailer,Bike Trailers,3,bike-trailer,products/icons/bike_trailer@2x.png,13-18 mo,All,,1,2013-06-27 13:56:55 UTC,,,,,,,,,,
202,Getting Around,Back Pack,Back Packs,3,back-pack,products/icons/backpack@2x.png,7-12 mo,All,Baby Backpack,1,2013-07-30 17:12:09 UTC,,,,,Kelty Tour 1.0 Child Carrier ,http://www.amazon.com/Kelty-Tour-1-0-Child-Carrier/dp/B005XIRBJW/ref=pd_sim_sbs_ba_1,Kiddy Baby Back Carrier Adventure Pack,http://www.amazon.com/Kiddy-Baby-Carrier-Adventure-Burgandy/dp/B008HHRTCA/ref=sr_1_2?s=baby-products&ie=UTF8&qid=1389547483&sr=1-2&keywords=infant+back+pack,,
219,Getting Around,Shopping Cart Cover,Shopping Cart Covers,3,shopping-cart-cover,products/icons/shopping_cart_cover@2x.png,7-12 mo,All,,1,2013-06-27 13:56:56 UTC,,,,,,,Infantino Shopping Cart Cover,http://www.amazon.com/Infantino-Compact-Shopping-Cart-Cover/dp/B004Y426XM/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389547671&sr=1-1&keywords=shopping+cart+cover,,
217,Getting Around,Outdoor Blanket/Mat,Outdoor Blankets/Mats,3,outdoor-blanket-mat,products/icons/outdoor_blanket@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,Tuffo Water Resistant Blanket,http://www.amazon.com/Tuffo-Water-Resistant-Outdoor-Blanket-Dots/dp/B001J9N1PW/ref=sr_1_2?s=baby-products&ie=UTF8&qid=1389547733&sr=1-2&keywords=outdoor+blanket,JJ Cole Essentials Blanket,http://www.amazon.com/JJ-Cole-Collections-All-Purpose-Blanket/dp/B0033OG86K/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389547702&sr=1-1&keywords=outdoor+mat,Clara Clark Indoor/Outdoor All Purpose Fold Up Blanket ,http://www.amazon.com/Clara-Clark-Outdoor-All-Purpose-Fold-Up/dp/B009HSPHM2/ref=sr_1_6?s=baby-products&ie=UTF8&qid=1389547733&sr=1-6&keywords=outdoor+blanket,,
215,Getting Around,Stroller Hand Muff,Stroller Hand Muffs,3,stroller-hand-muff,products/icons/stroller_hand_muff@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,,,,,,,,
214,Getting Around,Stroller Blanket,Stroller Blankets,3,stroller-blanket,products/icons/stroller_blanket@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,,,,,,,,
213,Getting Around,Stroller Liner,Stroller Liners,3,stroller-liner,products/icons/stroller_liner@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,,,,,,,,
211,Getting Around,Jogging Stroller,Jogging Strollers,3,jogging-stroller,products/icons/jogging_stroller@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,,,,,,,,
210,Getting Around,Double Stroller,Double Strollers,3,double-stroller,products/icons/double_stroller@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,,,,,,,,
208,Getting Around,Bike Seat,Bike Seats,3,bike-seat,products/icons/bike_seat@2x.png,13-18 mo,All,,1,2013-06-27 13:56:55 UTC,,,,,,,,,,
227,Changing,Wipes Warmer,Wipes Warmers,3,wipes-warmer,products/icons/wipes_warmer@2x.png,0-3 mo,All,,1,2013-07-30 17:12:11 UTC,,,,,Munchkin Glow Wipes Warmer,http://www.amazon.com/Munchkin-Warm-Glow-Wipe-Warmer/dp/B000CNOIQ2/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389547859&sr=1-1&keywords=wipes+warmer,Prince Lionhear Warmies Wipes Warmer,http://www.amazon.com/Prince-Lionheart-Warmies-Wipes-Warmer/dp/B001QIN6ME/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389547859&sr=1-3&keywords=wipes+warmer,,
